16/05/2016;450;A;PYG;0,00062370;0,00062530;5603,22000000;5616,76000000
16/05/2016;460;A;UAH;0,13790000;0,13820000;25,35000000;25,40000000
16/05/2016;470;A;JPY;0,03216000;0,03217000;108,89000000;108,92000000
16/05/2016;482;A;GEL;1,59220000;1,60710000;2,18000000;2,20000000
16/05/2016;490;A;ALL;0,02859000;0,02878000;121,72000000;122,54000000
16/05/2016;495;A;HNL;0,15510000;0,15580000;22,48000000;22,58000000
16/05/2016;500;A;SLL;0,00087570;0,00089830;3900,00000000;4000,00000000
16/05/2016;503;A;MDL;0,17740000;0,17830000;19,65000000;19,75000000
16/05/2016;506;A;RON;0,88340000;0,88490000;3,95940000;3,96520000
16/05/2016;510;A;BGN;2,02850000;2,02940000;1,72640000;1,72680000
16/05/2016;530;B;GIP;5,03050000;5,03280000;1,43610000;1,43650000
16/05/2016;535;A;EGP;0,39450000;0,39450000;8,87990000;8,88000000
16/05/2016;540;B;GBP;5,04660000;5,04890000;1,44070000;1,44110000
16/05/2016;545;B;FKP;5,04420000;5,04850000;1,44000000;1,44100000
16/05/2016;560;A;LBP;0,00232000;0,00232800;1505,00000000;1510,00000000
16/05/2016;570;B;SHP;5,04590000;5,05380000;1,44050000;1,44250000
16/05/2016;575;A;SYP;0,01599000;0,01603000;218,50000000;219,10000000
16/05/2016;585;A;SZL;0,22370000;0,22460000;15,59690000;15,65700000
16/05/2016;603;A;LSL;0,22410000;0,22450000;15,60250000;15,62940000
16/05/2016;608;A;TMT;1,02200000;1,05290000;3,32750000;3,42750000
16/05/2016;622;A;MZN;0,06307000;0,06433000;54,46000000;55,54000000
16/05/2016;625;A;ERN;0,21170000;0,21830000;16,05000000;16,55000000
16/05/2016;630;A;NGN;0,01759000;0,01761000;199,00000000;199,10000000
16/05/2016;635;A;AOA;0,02105000;0,02123000;165,05700000;166,40700000
16/05/2016;640;A;TWD;0,10720000;0,10740000;32,63500000;32,66500000
16/05/2016;642;A;TRY;1,17770000;1,17870000;2,97240000;2,97440000
16/05/2016;660;A;PEN;1,05070000;1,05170000;3,33120000;3,33400000
16/05/2016;665;A;BTN;0,05243000;0,05245000;66,80000000;66,81000000
16/05/2016;670;A;MRO;0,00973000;0,00995300;352,00000000;360,00000000
16/05/2016;680;B;TOP;1,52310000;1,63540000;0,43480000;0,46680000
16/05/2016;685;A;MOP;0,43740000;0,43860000;7,98800000;8,00800000
16/05/2016;706;A;ARS;0,24750000;0,24760000;14,15200000;14,15500000
16/05/2016;715;A;CLP;0,00504500;0,00504800;694,10000000;694,40000000
16/05/2016;720;A;COP;0,00115600;0,00115700;3028,97000000;3030,03000000
16/05/2016;725;A;CUP;3,50290000;3,50350000;1,00000000;1,00000000
16/05/2016;730;A;DOP;0,07590000;0,07650000;45,80000000;46,15000000
16/05/2016;735;A;PHP;0,07534000;0,07539000;46,47200000;46,49200000
16/05/2016;741;A;MXN;0,19220000;0,19230000;18,21580000;18,22080000
16/05/2016;745;A;UYU;0,11140000;0,11160000;31,40000000;31,45000000
16/05/2016;755;B;BWP;0,31210000;0,31640000;0,08910000;0,09030000
16/05/2016;760;A;MWK;0,00502200;0,00506000;692,45000000;697,45000000
16/05/2016;766;A;ZMW;0,34790000;0,34860000;10,05000000;10,07000000
16/05/2016;770;A;GTQ;0,45870000;0,45900000;7,63300000;7,63600000
16/05/2016;775;A;MMK;0,00298100;0,00300000;1168,00000000;1175,00000000
16/05/2016;778;B;PGK;1,08840000;1,13860000;0,31070000;0,32500000
16/05/2016;779;A;HRK;0,52910000;0,52960000;6,61520000;6,62020000
16/05/2016;780;A;LAK;0,00043020;0,00043240;8101,89000000;8142,43000000
16/05/2016;785;A;ZAR;0,22410000;0,22430000;15,61780000;15,62780000
16/05/2016;795;A;CNY;0,53690000;0,53750000;6,51840000;6,52400000
16/05/2016;796;A;CNH;0,53500000;0,53520000;6,54560000;6,54790000
16/05/2016;800;A;QAR;0,96220000;0,96260000;3,63980000;3,64040000
16/05/2016;805;A;OMR;9,08900000;9,10950000;0,38460000;0,38540000
16/05/2016;810;A;YER;0,01401000;0,01403000;249,70000000;250,00000000
16/05/2016;815;A;IRR;0,00011620;0,00011620;30152,00000000;30157,00000000
16/05/2016;820;A;SAR;0,93400000;0,93430000;3,75000000;3,75050000
16/05/2016;825;A;KHR;0,00086150;0,00086300;4059,68390000;4065,81300000
16/05/2016;828;A;MYR;0,86880000;0,87040000;4,02500000;4,03200000
16/05/2016;829;A;BYR;0,00018130;0,00018190;19260,00000000;19320,00000000
16/05/2016;830;A;RUB;0,05389000;0,05400000;64,88250000;65,00500000
16/05/2016;835;A;TJS;0,44480000;0,44550000;7,86450000;7,87450000
16/05/2016;840;A;MUR;0,09929000;0,10020000;34,98000000;35,28000000
16/05/2016;845;A;NPR;0,03257000;0,03288000;106,55000000;107,55000000
16/05/2016;850;A;SCR;0,26070000;0,26570000;13,18750000;13,43750000
16/05/2016;855;A;LKR;0,02376000;0,02401000;145,90000000;147,40000000
16/05/2016;860;A;INR;0,05244000;0,05246000;66,78050000;66,80050000
16/05/2016;865;A;IDR;0,00026330;0,00026340;13300,00000000;13305,00000000
16/05/2016;870;A;MVR;0,22370000;0,23430000;14,95000000;15,66000000
16/05/2016;875;A;PKR;0,03340000;0,03351000;104,55000000;104,87000000
16/05/2016;880;A;ILS;0,91740000;0,91780000;3,81710000;3,81820000
16/05/2016;892;A;KGS;0,05080000;0,05103000;68,65000000;68,95000000
16/05/2016;893;A;UZS;0,00120900;0,00121400;2887,00000000;2897,00000000
16/05/2016;905;A;BDT;0,04442000;0,04457000;78,61000000;78,86000000
16/05/2016;912;B;WST;1,31570000;1,39650000;0,37560000;0,39860000
16/05/2016;913;A;KZT;0,01067000;0,01068000;328,16000000;328,22000000
16/05/2016;915;A;MNT;0,00173300;0,00174700;2006,00000000;2021,00000000
16/05/2016;920;A;VUV;0,03221000;0,03282000;106,75000000;108,75000000
16/05/2016;930;A;KRW;0,00297100;0,00297500;1177,69000000;1178,90000000
16/05/2016;946;A;TZS;0,00159600;0,00160300;2185,00000000;2195,00000000
16/05/2016;950;A;KES;0,03475000;0,03483000;100,60000000;100,80000000
16/05/2016;955;A;UGX;0,00105200;0,00105500;3320,00000000;3330,00000000
16/05/2016;960;A;SOS;0,00582900;0,00589800;594,00000000;601,00000000
16/05/2016;975;A;PLN;0,90880000;0,91000000;3,85010000;3,85430000
16/05/2016;978;B;EUR;3,96740000;3,96880000;1,13260000;1,13280000
16/05/2016;998;A;XAU;143,62030000;143,64490000;0,02439000;0,02439000
